Warning: Gym version v0.24.0 has a number of critical issues with `gym.make` such that the `reset` and `step` functions are called before returning the environment. It is recommend to downgrading to v0.23.1 or upgrading to v0.25.1
2024-02-13 11:44:03.474303: I tensorflow/core/platform/cpu_feature_guard.cc:151] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 AVX512F FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2024-02-13 11:44:08.675258: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1525] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 30977 MB memory:  -> device: 0, name: Tesla V100-SXM2-32GB, pci bus id: 0000:18:00.0, compute capability: 7.0
2024-02-13 11:44:17.836456: I tensorflow/stream_executor/cuda/cuda_dnn.cc:368] Loaded cuDNN version 8200
==== Experiment:  DRQN_PSO_F19
==== Args used:
Namespace(network_type='DRQN', algorithm='PSO', func_num=19, num_episodes=10, num_swarm_obs_intervals=10, swarm_obs_interval_length=60, train=True, steps=20000)
==== Remaining (Unknown) Args:
[]
>> Training mode. Number of Steps to Train: 20000
>> Evaluation Interval: 500
>> Logging Interval: 200
>> Number of Episodes per Iteration: 10
=== Function Evaluation Budget: 30 dimensions x 10 000/dim = 300000 Function Evaluations
=== Observations Per Episode: 10 Number of Swarm Observation Intervals per Episode x 60 Number of Observations in each Interval  = 600  Observations per Episode
=== Function Evaluation Allocation: 50 Swarm Size (# Particles) x 10 Episodes x 600 Observations per Episode  = 300000 Function Evaluations

num_actions: 5
Episode#6214 Reward:-4.982770763337612
Episode#6215 Reward:-2.734315888956189
Episode#6216 Reward:-3.1122279167175293
Episode#6217 Reward:-2.7286295294761658
Episode#6218 Reward:-5.0956030380912125
Episode#6219 Reward:-3.6078702732920647
Episode#6220 Reward:-3.0106045976281166
Episode#6221 Reward:-5.484993517398834
Episode#6222 Reward:-4.634575400268659
Episode#6223 Reward:-3.7122596967965364
Episode#6224 Reward:-1.7728386968374252
Episode#6225 Reward:-3.1010983996093273
Episode#6226 Reward:-4.1237666718661785
Episode#6227 Reward:-4.0964827495627105
Episode#6228 Reward:-4.524987808079459
Episode#6229 Reward:-2.8521505093667656
Episode#6230 Reward:-6.570273169025313
Episode#6231 Reward:-5.825965881347656
Episode#6232 Reward:-6.541139767039567
Episode#6233 Reward:-4.154708470334299
Episode#6234 Reward:-4.970331845805049
Episode#6235 Reward:-3.7290561199188232
Episode#6236 Reward:-2.158340428606607
Episode#6237 Reward:-4.574560642242432
Episode#6238 Reward:-10.755906105041504
Episode#6239 Reward:-5.319908186793327
Episode#6240 Reward:-4.874975711107254
Episode#6241 Reward:-4.539006632052406
Episode#6242 Reward:-4.881902257911861
Episode#6243 Reward:-3.860577344894409
Episode#6244 Reward:-3.7323874160592823
Episode#6245 Reward:-4.004846592899412
Episode#6246 Reward:-3.349625388160348
Episode#6247 Reward:-2.9920048536732793
Episode#6248 Reward:-5.355521142482758
Episode#6249 Reward:-3.0427042817593133
Episode#6250 Reward:-5.849756956100464
Episode#6251 Reward:-6.532421112060547
Episode#6252 Reward:-5.140001221036073
Episode#6253 Reward:-4.579978495836258
Episode#6254 Reward:-3.553408620529808
Episode#6255 Reward:-3.884234111130354
Episode#6256 Reward:-3.875709286890924
Episode#6257 Reward:-3.728875584900379
Episode#6258 Reward:-3.3799413442611694
Episode#6259 Reward:-4.453500393574359
Episode#6260 Reward:-3.057553833350539
Episode#6261 Reward:-3.281151592731476
Episode#6262 Reward:-3.1694112173936446
Episode#6263 Reward:-5.170322818448767
Episode#6264 Reward:-3.7954108444973826
Episode#6265 Reward:-5.000431537628174
Episode#6266 Reward:-5.134965419769287
Episode#6267 Reward:-9.356302499771118
Episode#6268 Reward:-4.945553779602051
Episode#6269 Reward:-10.836917161941528
Episode#6270 Reward:-5.124907493591309
Episode#6271 Reward:-3.950704857474193
Episode#6272 Reward:-5.295121058821678
Episode#6273 Reward:-8.465260443743318
Episode#6274 Reward:-6.226002171635628
Episode#6275 Reward:-11.643404006958008
Episode#6276 Reward:-10.967159271240234
Episode#6277 Reward:-5.027029275894165
Episode#6278 Reward:-7.318397227674723
Episode#6279 Reward:-8.925323486328125
Episode#6280 Reward:-8.355886459350586
Episode#6281 Reward:-9.246332168579102
Episode#6282 Reward:-13.960613250732422
Episode#6283 Reward:-3.566835403442383
Episode#6284 Reward:-9.172700881958008
Episode#6285 Reward:-8.393771350383759
Episode#6286 Reward:-8.38321590423584
Episode#6287 Reward:-12.758546352386475
Episode#6288 Reward:-5.7093921303749084
Episode#6289 Reward:-4.034906412707642
Episode#6290 Reward:-4.568881087005138
Episode#6291 Reward:-3.2968666818051133
Episode#6292 Reward:-2.889691226184368
Episode#6293 Reward:-5.0804284940240905
Episode#6294 Reward:-4.6234259605407715
Episode#6295 Reward:-5.051727920770645
Episode#6296 Reward:-5.612756609916687
Episode#6297 Reward:-4.152307748794556
Episode#6298 Reward:-6.548893928527832
Episode#6299 Reward:-2.785819411277771
Episode#6300 Reward:-3.006652658805251
Episode#6301 Reward:-3.3604246554896235
Episode#6302 Reward:-3.945004692301154
Episode#6303 Reward:-3.7367517575621605
Episode#6304 Reward:-2.9841326475143433
Episode#6305 Reward:-4.982436267222511
Episode#6306 Reward:-4.224818366928957
Episode#6307 Reward:-4.0561842918396
Episode#6308 Reward:-4.8721755758160725
Episode#6309 Reward:-5.600234538316727
Episode#6310 Reward:-5.656430141767487
Episode#6311 Reward:-4.891585350036621
Episode#6312 Reward:-4.765842437744141
Episode#6313 Reward:-3.929298904258758
Episode#6314 Reward:-4.9422590136528015
Episode#6315 Reward:-2.730745972134173
Episode#6316 Reward:-5.935864299535751
Episode#6317 Reward:-2.066011845250614
Episode#6318 Reward:-4.128181777661666
Episode#6319 Reward:-4.417581375688314
Episode#6320 Reward:-2.1185308694839478
Episode#6321 Reward:-4.199538484448567
Episode#6322 Reward:-4.494699954986572
Episode#6323 Reward:-5.939333506510593
Episode#6324 Reward:-4.854439735412598
Episode#6325 Reward:-3.8064798023551702
Episode#6326 Reward:-2.639924466609955
Episode#6327 Reward:-5.420585731597384
Episode#6328 Reward:-4.410802394151688
Episode#6329 Reward:-1.680577278137207
Episode#6330 Reward:-5.205949082970619
Episode#6331 Reward:-6.006369436276145
Episode#6332 Reward:-5.719484329223633
Episode#6333 Reward:-5.347530437866226
Episode#6334 Reward:-5.302782639861107
Episode#6335 Reward:-4.596873187110759
Episode#6336 Reward:-2.6263401806354523
Episode#6337 Reward:-3.789674863219261
Episode#6338 Reward:-3.1023871041834354
Episode#6339 Reward:-4.792482933960855
Episode#6340 Reward:-3.5696706340486344
Episode#6341 Reward:-3.1311431862413883
Episode#6342 Reward:-3.227161768823862
Episode#6343 Reward:-2.7031414892808243
Episode#6344 Reward:-3.6252317130565643
Episode#6345 Reward:-3.4827508702874184
Episode#6346 Reward:-3.6709761569509283
Episode#6347 Reward:-6.51218615048856
Episode#6348 Reward:-5.027690303046256
Episode#6349 Reward:-9.145207405090332
Episode#6350 Reward:-6.223664045333862
Episode#6351 Reward:-8.786368250846863
Episode#6352 Reward:-5.856800079345703
Episode#6353 Reward:-6.678418397903442
Episode#6354 Reward:-5.084255695343018
Episode#6355 Reward:-6.741952419281006
Episode#6356 Reward:-11.244189354692935
Episode#6357 Reward:-9.023768289611212
Episode#6358 Reward:-7.615340709686279
Episode#6359 Reward:-5.388428211212158
Episode#6360 Reward:-5.001326041761786
Episode#6361 Reward:-4.885874038795009
Episode#6362 Reward:-2.441975043155253
Episode#6363 Reward:-7.026968955993652
Episode#6364 Reward:-4.591157004237175
Episode#6365 Reward:-3.611540623998735
Episode#6366 Reward:-4.20181342959404
Episode#6367 Reward:-4.238704085350037
Episode#6368 Reward:-3.337708613194991
Episode#6369 Reward:-3.0981323793530464
Episode#6370 Reward:-4.489306999370456
Episode#6371 Reward:-5.76514744758606
Episode#6372 Reward:-5.702665328979492
Episode#6373 Reward:-4.9565002848394215
Episode#6374 Reward:-5.1536619663238525
Episode#6375 Reward:-8.280761100410018
Episode#6376 Reward:-5.908835354851362
Episode#6377 Reward:-5.796816110610962
Episode#6378 Reward:-10.98864233493805
Episode#6379 Reward:-3.380406767129898
Episode#6380 Reward:-4.057833109633066
Episode#6381 Reward:-3.648267581302207
Episode#6382 Reward:-3.5136864855885506
Episode#6383 Reward:-4.611231744289398
Episode#6384 Reward:-6.179776554461569
Episode#6385 Reward:-4.545455455780029
Episode#6386 Reward:-8.346084743738174
Episode#6387 Reward:-5.549970164001252
Episode#6388 Reward:-4.518824662682164
Episode#6389 Reward:-3.595463275909424
Episode#6390 Reward:-3.4050165489315987
Episode#6391 Reward:-3.2845027446746826
Episode#6392 Reward:-10.878195405006409
Episode#6393 Reward:-4.586038298904896
Episode#6394 Reward:-6.583291104994714
Episode#6395 Reward:-5.273423194885254
Episode#6396 Reward:-11.122986912727356
Episode#6397 Reward:-5.315101146697998
Episode#6398 Reward:-2.8974866157368524
Episode#6399 Reward:-4.30635929107666
step = 6400: loss = 0.0001032832296914421
Episode#6400 Reward:-3.9370353419799358
Episode#6401 Reward:-3.4532203645135837
Episode#6402 Reward:-6.3133940463885665
Episode#6403 Reward:-5.802241325378418
Episode#6404 Reward:-5.942062731250189
Episode#6405 Reward:-2.831531807780266
Episode#6406 Reward:-2.8849323231261224
Episode#6407 Reward:-2.6454975608503446
Episode#6408 Reward:-5.523640642524697
Episode#6409 Reward:-3.22427849721862
Episode#6410 Reward:-3.5129678839075495
Episode#6411 Reward:-7.632040023803711
Episode#6412 Reward:-6.1725811884971336
Episode#6413 Reward:-4.907289881259203
Episode#6414 Reward:-7.07111589459879
Episode#6415 Reward:-8.295969120721566
Episode#6416 Reward:-3.9814458792097867
Episode#6417 Reward:-3.297633817372116
Episode#6418 Reward:-2.274244401603937
Episode#6419 Reward:-3.2333999661786947
Episode#6420 Reward:-3.711396946106106
Episode#6421 Reward:-4.992911458015442
Episode#6422 Reward:-3.35341054804303
Episode#6423 Reward:-5.896191596984863
Episode#6424 Reward:-6.0301442732452415
Episode#6425 Reward:-3.0547480285167694
Episode#6426 Reward:-2.449467909988016
Episode#6427 Reward:-4.1423154710792005
Episode#6428 Reward:-3.7322659604251385
Episode#6429 Reward:-3.857922021037666
Episode#6430 Reward:-2.8731913678348064
Episode#6431 Reward:-3.110136234667152
Episode#6432 Reward:-3.2878517475910485
Episode#6433 Reward:-3.0591363466810435
Episode#6434 Reward:-3.013165134121664
Episode#6435 Reward:-3.839454270899296
Episode#6436 Reward:-3.974347525258054
Episode#6437 Reward:-9.761886318473671
Episode#6438 Reward:-2.893695179678616
Episode#6439 Reward:-8.210622515296564
Episode#6440 Reward:-6.9272944033145905
Episode#6441 Reward:-5.814655780792236
Episode#6442 Reward:-5.4751783884712495
Episode#6443 Reward:-3.9708855152130127
Episode#6444 Reward:-5.770657694898546
Episode#6445 Reward:-5.214713564731937
Episode#6446 Reward:-8.750015432480723
Episode#6447 Reward:-3.6017730366438627
Episode#6448 Reward:-2.291271557449363
Episode#6449 Reward:-4.0827683279057965
Episode#6450 Reward:-4.927827298641205
Episode#6451 Reward:-4.539431340715964
Episode#6452 Reward:-11.47713950713569
Episode#6453 Reward:-2.5015910328365862
Episode#6454 Reward:-5.5200379434973
Episode#6455 Reward:-6.063480575410722
Episode#6456 Reward:-3.5604885596321765
Episode#6457 Reward:-2.963628849829547
Episode#6458 Reward:-2.793949395418167
Episode#6459 Reward:-2.1024736824911088
Episode#6460 Reward:-3.6962584257125854
Episode#6461 Reward:-4.747381389141083
Episode#6462 Reward:-2.9915961837396026
Episode#6463 Reward:-4.041345350444317
Episode#6464 Reward:-3.158520801924169
Episode#6465 Reward:-3.2431303843623027
Episode#6466 Reward:-2.869168921839446
Episode#6467 Reward:-3.864441305398941
Episode#6468 Reward:-4.009188532829285
Episode#6469 Reward:-2.273127317428589
Episode#6470 Reward:-3.3689198163338006
Episode#6471 Reward:-4.54502644483
Episode#6472 Reward:-3.923316478729248
Episode#6473 Reward:-6.235125253589331
Episode#6474 Reward:-3.2955160890851403
Episode#6475 Reward:-2.9964310079813004
Episode#6476 Reward:-2.903999388217926
Episode#6477 Reward:-3.6693114440422505
Episode#6478 Reward:-3.5947359458659776
Episode#6479 Reward:-3.0977697242051363
Episode#6480 Reward:-2.666054854169488
Episode#6481 Reward:-4.013027153909206
Episode#6482 Reward:-2.2933247455512173
Episode#6483 Reward:-4.803943395614624
Episode#6484 Reward:-3.1785205992346164
Episode#6485 Reward:-3.371497982327128
Episode#6486 Reward:-3.9115829991351347
Episode#6487 Reward:-4.190463572740555
Episode#6488 Reward:-5.879070281982422
Episode#6489 Reward:-6.8569831719830745
Episode#6490 Reward:-1.7335662627592683
Episode#6491 Reward:-2.782631645910442
Episode#6492 Reward:-2.5025805523619056
Episode#6493 Reward:-4.610691779093031
Episode#6494 Reward:-2.1060463720932603
Episode#6495 Reward:-4.109263558872044
Episode#6496 Reward:-2.839833845733665
Episode#6497 Reward:-1.8810548074543476
Episode#6498 Reward:-3.177486388012767
Episode#6499 Reward:-3.400979459285736
step = 6500: Average Return = -3.8257875387134845
Episode#6500 Reward:-3.9977384190696057
Episode#6501 Reward:-3.4594705998892437
Episode#6502 Reward:-3.1995128989219666
Episode#6503 Reward:-1.9566128561273217
Episode#6504 Reward:-4.382734079496004
Episode#6505 Reward:-4.308552145957947
Episode#6506 Reward:-4.04378579556942
Episode#6507 Reward:-1.758444905281067
Episode#6508 Reward:-4.588941659312695
Episode#6509 Reward:-9.898155078369086
Episode#6510 Reward:-3.805875289719552
Episode#6511 Reward:-3.9878671169281006
Episode#6512 Reward:-3.2619120152667165
Episode#6513 Reward:-5.535579420684371
Episode#6514 Reward:-4.514103546418482
Episode#6515 Reward:-3.70923631452024
Episode#6516 Reward:-3.6897444874048233
Episode#6517 Reward:-3.401521999388933
Episode#6518 Reward:-3.124858796596527
Episode#6519 Reward:-3.2382832169532776
Episode#6520 Reward:-2.349999845959246
Episode#6521 Reward:-3.0038278001593426
Episode#6522 Reward:-3.0528916877228767
Episode#6523 Reward:-3.3160258941352367
Episode#6524 Reward:-3.0833953162527337
Episode#6525 Reward:-2.516742542386055
Episode#6526 Reward:-4.189422219991684
Episode#6527 Reward:-2.5636164397001266
Episode#6528 Reward:-4.874167442321777
Episode#6529 Reward:-3.302444588392973
Episode#6530 Reward:-3.712700128555298
Episode#6531 Reward:-1.7914285715669394
Episode#6532 Reward:-1.9676553010940552
Episode#6533 Reward:-5.690555572509766
Episode#6534 Reward:-3.9534716552952887
Episode#6535 Reward:-2.3271175455302
Episode#6536 Reward:-2.6161214411258698
Episode#6537 Reward:-3.9974139721598476
Episode#6538 Reward:-2.933232078750734
Episode#6539 Reward:-2.2476791739463806
Episode#6540 Reward:-2.8673793375492096
Episode#6541 Reward:-3.4386825393885374
Episode#6542 Reward:-2.3629373605945148
Episode#6543 Reward:-2.6844764604466036
Episode#6544 Reward:-4.342940156289842
Episode#6545 Reward:-4.413136351562571
Episode#6546 Reward:-3.135021448135376
Episode#6547 Reward:-2.659208790399134
Episode#6548 Reward:-5.210744939278811
Episode#6549 Reward:-4.195855198660865
Episode#6550 Reward:-2.497486386448145
Episode#6551 Reward:-5.807506336296228
Episode#6552 Reward:-2.9978334945626557
Episode#6553 Reward:-2.223385317483917
Episode#6554 Reward:-3.3048923015594482
Episode#6555 Reward:-2.595776850823313
Episode#6556 Reward:-2.4955039024353027
Episode#6557 Reward:-2.5036007136804983
Episode#6558 Reward:-3.7582560908049345
Episode#6559 Reward:-4.5730354321567575
Episode#6560 Reward:-7.989107619134302
Episode#6561 Reward:-3.4406556375324726
Episode#6562 Reward:-2.2594281435012817
Episode#6563 Reward:-3.5613954067230225
Episode#6564 Reward:-3.866245746612549
Episode#6565 Reward:-4.80549693107605
Episode#6566 Reward:-6.52217435836792
Episode#6567 Reward:-5.431266486644745
Episode#6568 Reward:-2.2713398784399033
Episode#6569 Reward:-2.0412721754983068
Episode#6570 Reward:-2.4455110986018553
Episode#6571 Reward:-2.6500250697135925
Episode#6572 Reward:-4.307759965304285
Episode#6573 Reward:-2.9530775991734117
Episode#6574 Reward:-3.299179080117028
Episode#6575 Reward:-2.766579979332164
Episode#6576 Reward:-2.166896104812622
Episode#6577 Reward:-3.9948895258935977
Episode#6578 Reward:-1.79712182469666
Episode#6579 Reward:-3.853156566619873
Episode#6580 Reward:-1.8663430612068623
Episode#6581 Reward:-3.121648805215955
Episode#6582 Reward:-2.534768840763718
Episode#6583 Reward:-3.5941545758396387
Episode#6584 Reward:-4.094885537400842
Episode#6585 Reward:-2.7818481141584925
Episode#6586 Reward:-9.536957263946533
Episode#6587 Reward:-4.45621931552887
Episode#6588 Reward:-2.7975811478099786
Episode#6589 Reward:-3.6384229883551598
Episode#6590 Reward:-3.8851345032453537
Episode#6591 Reward:-3.639618300134316
Episode#6592 Reward:-7.144178917340469
Episode#6593 Reward:-5.911180019378662
Episode#6594 Reward:-4.120624542236328
Episode#6595 Reward:-3.432729035615921
Episode#6596 Reward:-5.464446067810059
Episode#6597 Reward:-8.298406163554318
Episode#6598 Reward:-1.8809140920639038
Episode#6599 Reward:-3.1125243809074163
step = 6600: loss = 5.7049841416301206e-05
Episode#6600 Reward:-1.7101174630224705
Episode#6601 Reward:-4.21938419342041
Episode#6602 Reward:-3.67464147467399
Episode#6603 Reward:-3.675165571272373
Episode#6604 Reward:-3.5733725149184465
Episode#6605 Reward:-2.4493638165295124
Episode#6606 Reward:-2.2917670430033468
Episode#6607 Reward:-2.9264200627803802
Episode#6608 Reward:-3.8957971916534007
Episode#6609 Reward:-2.6024072896689177
Episode#6610 Reward:-2.997228106192779
Episode#6611 Reward:-2.2942668553441763
Episode#6612 Reward:-3.3941368940556913
Episode#6613 Reward:-3.2084554308094084
Episode#6614 Reward:-6.038181992131285
Episode#6615 Reward:-3.6035342812538147
Episode#6616 Reward:-3.622854858636856
Episode#6617 Reward:-2.084000926639419
Episode#6618 Reward:-4.059932503849268
Episode#6619 Reward:-3.5671743724524276
Episode#6620 Reward:-4.244634328322718
Episode#6621 Reward:-6.751467970199883
Episode#6622 Reward:-2.8524046591483057
Episode#6623 Reward:-6.9954738253727555
Episode#6624 Reward:-3.635058595566079
Episode#6625 Reward:-4.280406887177378
Episode#6626 Reward:-3.542497603688389
Episode#6627 Reward:-3.2272526919841766
Episode#6628 Reward:-5.047328472137451
Episode#6629 Reward:-3.053594708442688
Episode#6630 Reward:-2.72639052150771
Episode#6631 Reward:-2.3612856204854324
Episode#6632 Reward:-3.557233287661802
Episode#6633 Reward:-3.4360269614844583
Episode#6634 Reward:-4.464969056658447
Episode#6635 Reward:-6.8625929043628275
Episode#6636 Reward:-3.0779666900634766
Episode#6637 Reward:-3.439891528298176
Episode#6638 Reward:-3.7804087641416118
Episode#6639 Reward:-2.2574366629123688
Episode#6640 Reward:-4.578080584411509
Episode#6641 Reward:-2.8692572750151157
Episode#6642 Reward:-3.2211739848571597
Episode#6643 Reward:-4.869309425354004
Episode#6644 Reward:-10.297666707327153
Episode#6645 Reward:-4.572191894054413
Episode#6646 Reward:-3.8234102055430412
Episode#6647 Reward:-6.069582462310791
Episode#6648 Reward:-2.707223005592823
Episode#6649 Reward:-3.5473445504903793
Episode#6650 Reward:-2.867185768260242
Episode#6651 Reward:-4.341245808172971
Episode#6652 Reward:-3.6992996716871858
Episode#6653 Reward:-2.228630725760013
Episode#6654 Reward:-3.5893615545355715
Episode#6655 Reward:-4.524179220199585
Episode#6656 Reward:-4.9930000738822855
Episode#6657 Reward:-7.795270871371031
Episode#6658 Reward:-6.777126595377922
Episode#6659 Reward:-3.666416883468628
Episode#6660 Reward:-5.491111552488292
Episode#6661 Reward:-2.7747637033462524
Episode#6662 Reward:-3.4480250594206154
Episode#6663 Reward:-3.588651955127716
Episode#6664 Reward:-2.6005490434858984
Episode#6665 Reward:-2.472775845322758
Episode#6666 Reward:-6.364629809293547
Episode#6667 Reward:-8.100419998168945
Episode#6668 Reward:-2.772430677898228
Episode#6669 Reward:-2.48872572183609
Episode#6670 Reward:-3.0068968993145972
Episode#6671 Reward:-3.0878177899867296
Episode#6672 Reward:-2.905427895486355
Episode#6673 Reward:-3.8464813977479935
Episode#6674 Reward:-2.7413766384124756
Episode#6675 Reward:-2.896343220025301
Episode#6676 Reward:-6.902160037308931
Episode#6677 Reward:-4.060976950451732
Episode#6678 Reward:-6.171892324462533
Episode#6679 Reward:-4.014101959299296
Episode#6680 Reward:-4.549354288446921
Episode#6681 Reward:-6.3308939933776855
Episode#6682 Reward:-7.221006081323139
Episode#6683 Reward:-4.648151570872869
Episode#6684 Reward:-4.163172602653503
Episode#6685 Reward:-5.269948177039623
Episode#6686 Reward:-4.181303292512894
Episode#6687 Reward:-3.141209125518799
Episode#6688 Reward:-2.572214955580421
Episode#6689 Reward:-6.01238209240546
Episode#6690 Reward:-4.812442453287076
Episode#6691 Reward:-3.9275593981146812
Episode#6692 Reward:-2.663945592008531
Episode#6693 Reward:-2.3796768253669143
Episode#6694 Reward:-4.725783482193947
Episode#6695 Reward:-3.9863478831812245
Episode#6696 Reward:-3.103588290512562
Episode#6697 Reward:-4.568664599210024
Episode#6698 Reward:-3.000141143798828
Episode#6699 Reward:-5.809094786643982
Episode#6700 Reward:-5.449826598167419
Episode#6701 Reward:-4.09012913191691
Episode#6702 Reward:-3.7071361541748047
Episode#6703 Reward:-5.717693328857422
Episode#6704 Reward:-2.244018133613281
Episode#6705 Reward:-2.8043504171073437
Episode#6706 Reward:-3.7827654872089624
